,1,2,3,4,5,6,7
91,0.05,18.45228410543508,-1.4522841054350821,0.22983372937809698,1.2290936606127036,1.4344,2.6784
92,0.05,18.46825978121429,-1.4682597812142912,0.2298480704636593,1.2292284413234398,1.4344,2.6784
93,0.05,18.48423579848868,-1.4842357984886843,0.22986238885059795,1.2293630214167734,1.4344,2.6784
94,0.05,18.50021215669694,-1.5002121566969435,0.22987668459224883,1.2294974013354825,1.4344,2.6784
95,0.05,18.516188855277747,-1.516188855277751,0.2298909577417807,1.2296315815210421,1.4344,2.6784
96,0.05,18.532165893669784,-1.532165893669789,0.22990520835219616,1.2297655624136319,1.4344,2.6784
97,0.05,18.548143271311737,-1.5481432713117396,0.22991943647633215,1.229899344452139,1.4344,2.6784
98,0.05,18.564120987642283,-1.5641209876422855,0.22993364216686066,1.2300329280741638,1.4344,2.6784
99,0.05,18.580099043849504,-1.580099043849507,0.22994782547784104,1.2301663137306162,1.4344,2.6784
100,0.05,17.0,0.0,0.22842620318534912,1.2159271078949507,1.4344,2.6784
101,0.05,17.00315969167133,-0.003159691671328654,0.22842950618511093,1.2159578631440835,1.4344,2.6784
102,0.05,17.00631939883503,-0.006319398835030188,0.22843280806916644,1.2159886086705862,1.4344,2.6784
103,0.05,17.00947912148352,-0.009479121483520016,0.22843610883807278,1.2160193444789935,1.4344,2.6784
104,0.05,17.012638859544666,-0.012638859544669662,0.2284394084923194,1.2160500705732102,1.4344,2.6784
105,0.05,17.015798613065748,-0.015798613065750207,0.22844270703252004,1.2160807869582992,1.4344,2.6784
106,0.05,17.018958382055555,-0.018958382055557416,0.2284460044592478,1.216111493638946,1.4344,2.6784
107,0.05,17.022118166514087,-0.022118166514091292,0.22844930077306635,1.2161421906197478,1.4344,2.6784
108,0.05,17.025277966441347,-0.02527796644135184,0.22845259597453882,1.2161728779052987,1.4344,2.6784
109,0.05,17.028437781837336,-0.028437781837339048,0.22845589006422815,1.2162035555001902,1.4344,2.6784
110,0.05,17.031597612702047,-0.03159761270205293,0.2284591830426967,1.2162342234090107,1.4344,2.6784
111,0.05,17.03475745903549,-0.03475745903549347,0.22846247491050656,1.2162648816363462,1.4344,2.6784
112,0.05,17.037917320837657,-0.037917320837660674,0.22846576566821947,1.2162955301867784,1.4344,2.6784
113,0.05,17.04107719782315,-0.04107719782315382,0.22846905531609962,1.2163261690621212,1.4344,2.6784
114,0.05,17.04423709001813,-0.04423709001813396,0.2284723438547355,1.216356798267207,1.4344,2.6784
115,0.05,17.047396997630273,-0.047396997630274974,0.22847563128490392,1.2163874178086247,1.4344,2.6784
116,0.05,17.050556920659574,-0.05055692065957685,0.22847891760716516,1.2164180276909455,1.4344,2.6784
117,0.05,17.053716859106036,-0.05371685910603959,0.2284822028220791,1.2164486279187385,1.4344,2.6784
118,0.05,17.05687681296966,-0.0568768129696632,0.22848548693020515,1.2164792184965694,1.4344,2.6784
119,0.05,17.060036782250442,-0.06003678225044768,0.22848876993210246,1.2165097994290008,1.4344,2.6784
120,0.05,17.06319676694839,-0.06319676694839302,0.22849205182832977,1.2165403707205933,1.4344,2.6784
121,0.05,17.066356767063496,-0.06635676706349923,0.22849533261944538,1.2165709323759037,1.4344,2.6784
122,0.05,17.069516782595763,-0.06951678259576631,0.22849861230600726,1.2166014843994863,1.4344,2.6784
123,0.05,17.07267681354519,-0.07267681354519424,0.22850189088857306,1.216632026795893,1.4344,2.6784
124,0.05,17.075836859911778,-0.07583685991178304,0.22850516836770002,1.216662559569672,1.4344,2.6784
125,0.05,17.078996921695527,-0.07899692169553271,0.22850844474394488,1.2166930827253695,1.4344,2.6784
126,0.05,17.08215699889644,-0.08215699889644326,0.22851172001786424,1.2167235962675276,1.4344,2.6784
127,0.05,17.08531709151451,-0.08531709151451466,0.22851499419001414,1.216754100200687,1.4344,2.6784
128,0.05,17.088477199549743,-0.08847719954974695,0.22851826726095034,1.2167845945293843,1.4344,2.6784
129,0.05,17.091637323002136,-0.09163732300214009,0.22852153923122812,1.2168150792581538,1.4344,2.6784
130,0.05,17.09479746187169,-0.09479746187169409,0.22852481010140252,1.2168455543915278,1.4344,2.6784
131,0.05,17.097957616158403,-0.09795761615840895,0.22852807987202814,1.2168760199340338,1.4344,2.6784
132,0.05,17.101117785188517,-0.10111778518852525,0.22853134854296245,1.2169064758837056,1.4344,2.6784
133,0.05,17.104277969039302,-0.10427796903930808,0.2285346161148398,1.216936922245817,1.4344,2.6784
134,0.05,17.107438168184853,-0.10743816818486113,0.22853788258870442,1.2169673590294585,1.4344,2.6784
135,0.05,17.11059838262487,-0.11059838262487703,0.22854114796510916,1.216997786239146,1.4344,2.6784
136,0.05,17.113758612359042,-0.11375861235904837,0.2285444122446066,1.2170282038793911,1.4344,2.6784
137,0.05,17.116918857387063,-0.11691885738706777,0.22854767542774887,1.2170586119547049,1.4344,2.6784
138,0.05,17.12007911770862,-0.12007911770862784,0.22855093751508784,1.2170890104695928,1.4344,2.6784
139,0.05,17.123239393323413,-0.12323939332342117,0.22855419850717495,1.2171193994285598,1.4344,2.6784
140,0.05,17.126399684231135,-0.12639968423114034,0.22855745840456132,1.2171497788361065,1.4344,2.6784
141,0.05,17.12955999043147,-0.12955999043147803,0.22856071720779755,1.217180148696732,1.4344,2.6784
142,0.05,17.13272031192412,-0.1327203119241268,0.22856397491743402,1.2172105090149312,1.4344,2.6784
143,0.05,17.135880648708774,-0.13588064870877925,0.22856723153402075,1.217240859795197,1.4344,2.6784
144,0.05,17.13904100078512,-0.139041000785128,0.22857048705810729,1.217271201042019,1.4344,2.6784
145,0.05,17.142201368152858,-0.14220136815286566,0.22857374149024284,1.217301532759885,1.4344,2.6784
146,0.05,17.145361750811677,-0.14536175081168484,0.22857699483097635,1.2173318549532788,1.4344,2.6784
147,0.05,17.148522148761273,-0.14852214876127817,0.2285802470808562,1.217362167626682,1.4344,2.6784
148,0.05,17.15168256200133,-0.1516825620013382,0.22858349824043062,1.217392470784573,1.4344,2.6784
149,0.05,17.154842990531552,-0.15484299053155756,0.22858674831024736,1.2174227644314277,1.4344,2.6784
150,0.05,17.158003434351624,-0.15800343435162886,0.22858999729085375,1.2174530485717194,1.4344,2.6784
151,0.05,17.16116389346124,-0.1611638934612447,0.2285932451827968,1.2174833232099183,1.4344,2.6784
152,0.05,17.16432436786009,-0.16432436786009774,0.22859649198662327,1.2175135883504915,1.4344,2.6784
153,0.05,17.167484857547873,-0.1674848575478805,0.22859973770287942,1.2175438439979038,1.4344,2.6784
154,0.05,17.17064536252428,-0.17064536252428567,0.22860298233211113,1.2175740901566172,1.4344,2.6784
155,0.05,17.173805882789,-0.17380588278900583,0.22860622587486404,1.2176043268310905,1.4344,2.6784
156,0.05,17.176966418341728,-0.17696641834173352,0.22860946833168322,1.2176345540257802,1.4344,2.6784
157,0.05,17.180126969182155,-0.18012696918216142,0.22861270970311365,1.2176647717451394,1.4344,2.6784
158,0.05,17.183287535309976,-0.18328753530998212,0.2286159499896997,1.2176949799936188,1.4344,2.6784
159,0.05,17.186448116724883,-0.18644811672488823,0.22861918919198554,1.2177251787756667,1.4344,2.6784
160,0.05,17.189608713426566,-0.18960871342657232,0.22862242731051485,1.2177553680957276,1.4344,2.6784
161,0.05,17.19276932541472,-0.19276932541472708,0.22862566434583104,1.217785547958244,1.4344,2.6784
162,0.05,17.19592995268904,-0.195929952689045,0.22862890029847716,1.217815718367656,1.4344,2.6784
163,0.05,17.199090595249213,-0.19909059524921882,0.22863213516899583,1.2178458793283995,1.4344,2.6784
164,0.05,17.202251253094936,-0.20225125309494105,0.22863536895792927,1.2178760308449088,1.4344,2.6784
165,0.05,17.2054119262259,-0.20541192622590432,0.22863860166581954,1.2179061729216152,1.4344,2.6784
166,0.05,17.208572614641795,-0.20857261464180124,0.22864183329320809,1.2179363055629469,1.4344,2.6784
167,0.05,17.21173331834232,-0.21173331834232442,0.22864506384063615,1.2179664287733296,1.4344,2.6784
168,0.05,17.214894036580663,-0.21489403658066852,0.228648293307882,1.2179965425500754,1.4344,2.6784
169,0.05,17.218054769473653,-0.21805476947366076,0.22865152169560649,1.2180266468987264,1.4344,2.6784
170,0.05,17.221215517540667,-0.22121551754067448,0.22865474900488095,1.218056741828653,1.4344,2.6784
171,0.05,17.22437628077848,-0.22437628077848323,0.2286579752362422,1.218086827344243,1.4344,2.6784
172,0.05,17.227537059183856,-0.22753705918386052,0.2286612003902269,1.2181169034498815,1.4344,2.6784
173,0.05,17.230697852753575,-0.23069785275357976,0.2286644244673711,1.2181469701499505,1.4344,2.6784
174,0.05,17.23385866148441,-0.23385866148441448,0.2286676474682107,1.2181770274488306,1.4344,2.6784
175,0.05,17.237019485373132,-0.2370194853731382,0.22867086939328118,1.2182070753508976,1.4344,2.6784
176,0.05,17.240180324416517,-0.24018032441652437,0.22867409024311763,1.2182371138605264,1.4344,2.6784
177,0.05,17.24334117861134,-0.24334117861134644,0.2286773100182548,1.2182671429820884,1.4344,2.6784
178,0.05,17.246502047954372,-0.24650204795437797,0.2286805287192271,1.2182971627199524,1.4344,2.6784
179,0.05,17.249662932442387,-0.24966293244239235,0.2286837463465686,1.2183271730784841,1.4344,2.6784
180,0.05,17.252823832072156,-0.25282383207216313,0.22868696290081297,1.2183571740620471,1.4344,2.6784
181,0.05,17.255984746840458,-0.2559847468404638,0.2286901783824936,1.2183871656750023,1.4344,2.6784
182,0.05,17.259145676744062,-0.25914567674406785,0.2286933927921434,1.2184171479217074,1.4344,2.6784
183,0.05,17.262306621779743,-0.2623066217797487,0.22869660613029513,1.2184471208065177,1.4344,2.6784
184,0.05,17.265467581944275,-0.26546758194428,0.22869981839748096,1.2184770843337855,1.4344,2.6784
185,0.05,17.26862855723443,-0.268628557234435,0.2287030295942329,1.2185070385078611,1.4344,2.6784
186,0.05,17.271789547646982,-0.2717895476469874,0.22870623972108242,1.2185369833330915,1.4344,2.6784
187,0.05,17.274950553178705,-0.27495055317871053,0.22870944877856092,1.218566918813821,1.4344,2.6784
188,0.05,17.278111573826372,-0.27811157382637797,0.22871265676719915,1.2185968449543916,1.4344,2.6784
189,0.05,17.281272609586757,-0.28127260958676314,0.22871586368752767,1.2186267617591422,1.4344,2.6784
190,0.05,17.284433660456635,-0.2844336604566396,0.22871906954007665,1.2186566692324095,1.4344,2.6784
191,0.05,17.287594726432776,-0.2875947264327808,0.22872227432537595,1.218686567378527,1.4344,2.6784
192,0.05,17.290755807511953,-0.2907558075119602,0.22872547804395496,1.2187164562018258,1.4344,2.6784
193,0.05,17.293916903690945,-0.2939169036909513,0.2287286806963429,1.218746335706634,1.4344,2.6784
194,0.05,17.297078014966523,-0.29707801496652764,0.22873188228306846,1.2187762058972775,1.4344,2.6784
195,0.05,17.300239141335457,-0.3002391413354626,0.22873508280466012,1.2188060667780796,1.4344,2.6784
196,0.05,17.303400282794524,-0.3034002827945298,0.22873828226164597,1.21883591835336,1.4344,2.6784
197,0.05,17.306561439340495,-0.30656143934050256,0.22874148065455369,1.2188657606274367,1.4344,2.6784
198,0.05,17.309722610970148,-0.3097226109701545,0.22874467798391068,1.2188955936046248,1.4344,2.6784
199,0.05,17.312883797680254,-0.3128837976802591,0.22874787425024398,1.2189254172892365,1.4344,2.6784
200,0.05,17.316044999467582,-0.3160449994675898,0.22875106945408025,1.2189552316855814,1.4344,2.6784
201,0.05,17.319206216328915,-0.3192062163289201,0.22875426359594578,1.2189850367979667,1.4344,2.6784
202,0.05,17.32236744826102,-0.3223674482610234,0.22875745667636666,1.2190148326306962,1.4344,2.6784
203,0.05,17.32552869526067,-0.32552869526067335,0.22876064869586846,1.2190446191880722,1.4344,2.6784
204,0.05,17.32868995698076,-0.3286899569807664,0.22876383965462946,1.2190743964711546,1.4344,2.6784
205,0.05,17.331851233476577,-0.3318512334765835,0.2287670295532339,1.219104164484794,1.4344,2.6784
206,0.05,17.335012524980108,-0.33501252498011574,0.22877021839244396,1.2191339232355005,1.4344,2.6784
207,0.05,17.338173831486795,-0.338173831486802,0.22877340617278266,1.2191636727275528,1.4344,2.6784
208,0.05,17.341335152992073,-0.3413351529920813,0.2287765928947725,1.2191934129652273,1.4344,2.6784
209,0.05,17.344496489491384,-0.34449648949139233,0.22877977855893583,1.2192231439527978,1.4344,2.6784
210,0.05,17.347657840980165,-0.34765784098017405,0.2287829631657945,1.2192528656945352,1.4344,2.6784
211,0.05,17.35081920745386,-0.35081920745386536,0.22878614671587016,1.219282578194708,1.4344,2.6784
212,0.05,17.3539805889079,-0.35398058890790507,0.22878932920968406,1.2193122814575819,1.4344,2.6784
213,0.05,17.357141985337726,-0.35714198533773217,0.228792510647757,1.2193419754874202,1.4344,2.6784
214,0.05,17.36030339673878,-0.3603033967387855,0.22879569103060968,1.219371660288483,1.4344,2.6784
215,0.05,17.363464823106497,-0.3634648231065039,0.22879887035876217,1.219401335865029,1.4344,2.6784
216,0.05,17.36662626443632,-0.3666262644363263,0.22880204863273443,1.2194310022213128,1.4344,2.6784
217,0.05,17.369787720723686,-0.3697877207236916,0.22880522585304597,1.2194606593615875,1.4344,2.6784
218,0.05,17.372949191964032,-0.3729491919640386,0.228808402020216,1.2194903072901029,1.4344,2.6784
219,0.05,17.3761106781528,-0.37611067815280624,0.22881157713476336,1.2195199460111066,1.4344,2.6784
220,0.05,17.379272179285426,-0.37927217928543344,0.22881475119720648,1.2195495755288437,1.4344,2.6784
221,0.05,17.382433695357353,-0.382433695357359,0.22881792420806363,1.219579195847556,1.4344,2.6784
222,0.05,17.385595226364014,-0.3855952263640218,0.22882109616785254,1.2196088069714832,1.4344,2.6784
223,0.05,17.388756772300855,-0.38875677230086086,0.22882426707709083,1.2196384089048626,1.4344,2.6784
224,0.05,17.391918333163307,-0.3919183331633149,0.22882743693629554,1.2196680016519286,1.4344,2.6784
225,0.05,17.395079908946816,-0.39507990894682293,0.22883060574598352,1.2196975852169127,1.4344,2.6784
226,0.05,17.398241499646815,-0.3982414996468237,0.2288337735066712,1.2197271596040444,1.4344,2.6784
227,0.05,17.401403105258748,-0.4014031052587562,0.22883694021887477,1.2197567248175503,1.4344,2.6784
228,0.05,17.40456472577805,-0.40456472577805924,0.22884010588310996,1.2197862808616546,1.4344,2.6784
229,0.05,17.407726361200165,-0.4077263612001718,0.22884327049989234,1.2198158277405784,1.4344,2.6784
230,0.05,17.410888011520527,-0.41088801152053267,0.22884643406973684,1.2198453654585408,1.4344,2.6784
231,0.05,17.414049676734574,-0.41404967673458076,0.2288495965931584,1.2198748940197581,1.4344,2.6784
232,0.05,17.417211356837747,-0.41721135683775495,0.2288527580706714,1.219904413428444,1.4344,2.6784
233,0.05,17.420373051825486,-0.4203730518254941,0.22885591850278994,1.2199339236888094,1.4344,2.6784
234,0.05,17.42353476169323,-0.42353476169323717,0.22885907789002777,1.2199634248050628,1.4344,2.6784
235,0.05,17.426696486436416,-0.426696486436423,0.22886223623289836,1.2199929167814105,1.4344,2.6784
236,0.05,17.429858226050484,-0.4298582260504904,0.2288653935319148,1.2200223996220558,1.4344,2.6784
237,0.05,17.433019980530872,-0.43301998053087837,0.22886854978758983,1.2200518733311994,1.4344,2.6784
238,0.05,17.43618174987302,-0.4361817498730257,0.22887170500043588,1.220081337913039,1.4344,2.6784
239,0.05,17.439343534072364,-0.43934353407237137,0.22887485917096503,1.2201107933717712,1.4344,2.6784
240,0.05,17.44250533301306,-0.4425053330130678,0.22887801229957813,1.2201402397105523,1.4344,2.6784
241,0.05,17.44566714671411,-0.445667146714118,0.22888116438681014,1.2201696769337929,1.4344,2.6784
242,0.05,17.448828975246848,-0.44882897524685506,0.22888431543324778,1.2201991050463883,1.4344,2.6784
243,0.05,17.4519908186066,-0.4519908186066091,0.22888746543940186,1.2202285240525228,1.4344,2.6784
244,0.05,17.455152676788703,-0.45515267678871013,0.22889061440578262,1.2202579339563786,1.4344,2.6784
245,0.05,17.45831454978848,-0.4583145497884883,0.2288937623329,1.2202873347621348,1.4344,2.6784
246,0.05,17.461476437601267,-0.46147643760127355,0.22889690922126374,1.2203167264739683,1.4344,2.6784
247,0.05,17.46463834022239,-0.46463834022239603,0.2289000550713831,1.2203461090960532,1.4344,2.6784
248,0.05,17.467800257647177,-0.46780025764718586,0.22890319988376712,1.2203754826325612,1.4344,2.6784
249,0.05,17.470962189870967,-0.470962189870973,0.2289063436589244,1.2204048470876616,1.4344,2.6784
250,0.05,17.47412413688908,-0.4741241368890876,0.22890948639736322,1.2204342024655206,1.4344,2.6784
251,0.05,17.47728609869685,-0.4772860986968598,0.22891262809959165,1.2204635487703026,1.4344,2.6784
252,0.05,17.480448075289612,-0.4804480752896194,0.22891576876611733,1.2204928860061692,1.4344,2.6784
253,0.05,17.48361006666269,-0.4836100666626968,0.22891890839744763,1.2205222141772791,1.4344,2.6784
254,0.05,17.486772072811416,-0.4867720728114218,0.22892204699408944,1.2205515332877885,1.4344,2.6784
255,0.05,17.48993409373112,-0.4899340937311247,0.22892518455654948,1.2205808433418517,1.4344,2.6784
256,0.05,17.49309612941713,-0.4930961294171353,0.22892832108533412,1.2206101443436197,1.4344,2.6784
257,0.05,17.496258179864775,-0.49625817986478393,0.22893145658094924,1.2206394362972415,1.4344,2.6784
258,0.05,17.49942024506939,-0.49942024506940064,0.22893459104390068,1.220668719206863,1.4344,2.6784
259,0.05,17.502582325026307,-0.5025823250263153,0.22893772447469363,1.2206979930766286,1.4344,2.6784
260,0.05,17.50574441973085,-0.505744419730858,0.22894085687383323,1.220727257910679,1.4344,2.6784
261,0.05,17.50890652917835,-0.5089065291783591,0.22894398824182405,1.2207565137131526,1.4344,2.6784
262,0.05,17.512068653364143,-0.5120686533641484,0.22894711857917055,1.2207857604881862,1.4344,2.6784
263,0.05,17.51523079228355,-0.5152307922835561,0.2289502478863767,1.220814998239913,1.4344,2.6784
264,0.05,17.518392945931904,-0.5183929459319121,0.22895337616394615,1.2208442269724642,1.4344,2.6784
265,0.05,17.52155511430454,-0.5215551143045467,0.22895650341238236,1.2208734466899684,1.4344,2.6784
266,0.05,17.524717297396784,-0.5247172973967899,0.22895962963218836,1.2209026573965518,1.4344,2.6784
267,0.05,17.527879495203965,-0.5278794952039716,0.22896275482386683,1.2209318590963374,1.4344,2.6784
268,0.05,17.531041707721414,-0.531041707721422,0.2289658789879201,1.2209610517934468,1.4344,2.6784
269,0.05,17.534203934944465,-0.5342039349444713,0.22896900212485036,1.2209902354919984,1.4344,2.6784
